mean_slope,mean_precipitation,imperviousness,flooded,distance_to_drainage ,min_elevation,min_slope,max_slope
4.18,21.68,0,0,23.56,9,2.07,5.73
2.15,21.68,4,0,140.35,9,1.28,2.92
2.74,21.68,0,0,136.55,9,2.56,2.92
2.83,21.68,3,0,205.99,10,1.81,3.85
6.25,26.2,0,0,262.54,16,4.59,8.21
8.37,26.2,0,0,43.59,4,0.57,19.09
12.46,18.09,0,0,6.41,27,2.56,18.52
12.96,18.09,0,0,6.41,38,2.07,31.62
6.9,28.99,2,0,3.17,26,6.9,6.9
4.55,21.68,0,0,30.44,6,0.81,10.34
1.81,23.24,0,0,506.06,10,1.28,2.43
4.29,23.24,0,0,328.52,9,1.15,7.71
5.8,26.2,0,1,6.45,1,0.57,16.43
1.87,21.68,0,0,187.21,11,0,4.13
7.25,26.2,0,0,279.37,12,1.28,12.97
3.6,23.24,0,0,466.54,9,1.28,5.29
1.81,23.24,0,0,463.99,12,1.15,2.56
8.8,19.3,3,0,97.05,13,6.93,10.66
4.16,15.7,0,0,341.68,49,0.57,6.9
10.3,24.61,0,0,176.4,41,2.92,15.77
3.54,24.61,0,0,42.24,56,1.62,6.41
7.31,24.61,0,0,41.84,48,2.92,14.68
6.67,24.61,0,0,102.98,42,1.81,17.18
8.05,24.61,0,0,42.24,53,3.49,13.1
9.33,18.09,8,0,154.79,26,1.15,24.36
8.14,18.09,0,0,53.72,22,1.28,18.93
11.94,18.63,0,0,4.49,32,8.15,15.44
7.74,18.63,0,0,399.17,20,1.28,17.24
8.23,18.63,0,0,691.95,29,1.81,12.93
8.25,18.63,0,0,504.77,28,3.44,13.78
27.02,24.49,0,0,936.98,1147,15.49,35.44
33.51,24.49,0,0,930.96,1154,31.58,35.44
17.39,24.49,0,0,958.07,1146,5.73,24.87
15.49,24.49,0,0,1076.41,1147,15.49,15.49
40.58,24.49,0,0,827.27,1130,21.58,57.47
21.58,24.49,0,0,920.69,1144,21.58,21.58
23.22,24.49,0,0,851.95,891,2.36,44.65
23.07,24.49,0,0,877.8,1016,22.13,24
16.12,14.01,0,0,10.16,1108,1.28,30.26
11.8,16.26,0,0,9,1119,11.01,12.59
4.64,28.45,18,0,56.76,9,2.36,7.69
6.62,28.45,0,0,107.79,5,3.49,9.76
3.68,28.45,0,0,167.6,9,2.07,7.18
4.01,28.45,0,0,254.36,6,1.28,6.69
3.55,28.45,7,0,291.05,18,2.43,4.59
10.54,28.45,14,0,297.63,15,7.48,12.35
5.84,28.45,6,0,53.41,10,4.37,7.34
6.24,28.45,0,0,119.21,13,2.87,9.17
5.32,28.45,0,0,17.55,8,2.36,8.21
6.65,28.45,0,0,86.41,6,0.57,11.82
5.64,28.45,7,0,147.29,18,4.62,6.54
9.83,16.88,0,0,4.83,37,2.92,17.44
14.43,24.11,0,0,0,30,2.87,32.29
24.82,14.86,0,0,190.41,54,9.24,53
22.82,14.86,0,0,133.36,55,14.24,38.28
6.49,18.09,0,0,354.65,40,5.19,7.8
8.88,17.17,0,0,948.71,48,4.86,17.41
5.85,17.17,0,0,942.09,48,5.85,5.85
4.56,17.17,18,0,1291.95,62,0.57,10.26
8.12,19.59,0,0,6.38,32,6.17,10.26
8.87,15.17,0,0,2.98,27,2.07,22.03
5.66,0,0,0,2.6,558,1.15,13.34
31.42,8.3,0,0,275.99,659,11.82,60.96
5.12,15.17,0,0,148.7,25,0,12.19
5.76,18.09,0,0,402.43,40,1.28,8.11
4.49,18.09,0,0,351.26,46,2.92,6.41
3.56,18.09,0,0,364.38,41,0.57,6.69
7.97,18.09,0,0,279.7,42,3.34,12.88
11.34,18.09,0,0,265.09,42,9.8,12.88
5.53,18.09,7,0,490.68,35,4.37,7.3
39.02,10.38,0,0,160.46,895,34.99,44.86
34.52,10.38,0,0,226.83,883,30.82,39.41
27.68,10.38,0,0,0,817,3.63,43.97
17.45,10.38,0,0,92.24,834,8.6,31.09
38.46,10.38,0,0,7.08,834,25.47,51.39
7.02,12.58,0,0,203.95,9,5.73,8.15
6.09,12.58,0,0,224.96,9,5.29,7.25
24.66,10.38,0,0,0,785,15.49,35.13
21.95,10.38,0,0,8.13,783,10.82,35.46
6.64,17.11,0,0,111.05,18,2.92,9.33
7.1,17.11,0,0,83.69,18,6.54,7.48
6.75,17.11,4,0,159.84,21,4.05,10.01
6.71,17.11,2,0,112.13,27,2.92,10.01
11.11,17.11,5,0,482.06,25,3.67,19.8
3.54,17.11,0,0,552.96,23,1.15,4.48
6.75,17.11,0,0,504.8,24,1.15,12.19
10.27,17.11,18,0,229.72,21,3.49,20.13
11.6,17.11,9,0,277.01,23,2.87,19.4
13.93,17.11,8,0,267.48,31,8.92,20.13
9.5,17.11,4,0,352.77,33,5.29,12.09
14.01,17.11,8,0,368.55,28,13.43,14.68
10.07,17.11,3,0,356.84,26,4.62,13
14.32,17.11,0,0,151.47,21,7.54,19.8
12.98,17.11,0,0,94.57,14,5.9,19.74
12.31,17.11,0,0,135.3,19,9.19,14.24
10.49,17.11,0,0,195.74,27,4.93,16.64
18.63,17.11,0,0,179.58,25,12.63,21.97
15.81,17.11,0,0,196.23,29,10.03,24.84
4.69,32.34,0,0,169,22,1.28,10.32
3.98,19.3,2,0,142.79,20,0.81,11.03
8.24,28.45,6,0,117.67,11,4.13,12.19
50.02,8.3,0,0,216.68,617,41.16,56.76
27.78,8.3,0,0,295.56,633,27.62,28.05
28.93,8.3,0,0,466.11,746,23.11,38
41.22,8.64,0,0,99.16,601,16.74,54.71
40.39,8.3,0,0,129.25,579,32.6,51.34
8.52,28.99,0,0,200.05,38,7.69,9.19
5.52,22.96,0,0,124.43,10,2.29,9.33
7.61,22.96,0,0,0,2,3.34,11.01
5.96,22.96,0,0,264.97,13,2.87,9.76
3.76,22.96,0,0,93.23,14,3.34,4.17
4.54,22.96,0,0,99.07,5,2.56,7.34
3.34,22.96,0,0,178.52,14,1.15,5.41
5.95,22.96,0,0,133.77,12,3.85,10.14
3.19,22.96,0,0,0,10,1.62,6.17
4.35,22.96,0,0,124.43,14,2.36,8.15
5.48,12.58,0,0,107.5,6,1.28,11.38
6.21,28.99,0,0,246.06,34,1.15,12.57
12.01,28.99,0,0,385.88,53,10.34,15.27
7.55,18.09,0,0,75.51,29,1.28,11.54
16.12,18.09,0,0,115.16,29,7.65,21.97
2.38,18.09,4,0,664.91,30,0.57,3.63
13.81,19.28,0,0,337.85,10,1.62,29.39
4.02,28.46,0,0,90.7,1,2.92,5.29
3.59,28.46,0,0,45.35,0,1.28,6.54
4.21,28.46,0,0,21.48,-1,0.57,10.21
9.94,18.62,5,0,435.02,17,6.2,12.19
5.1,18.62,10,0,392.01,26,3.44,6.41
7.81,18.62,31,0,440.23,13,1.15,13.68
7.83,18.62,49,0,133.62,2,0.81,17.92
12.31,18.62,14,0,335.31,4,3.67,22.83
6.9,18.62,12,0,276.31,9,2.43,11.48
10.45,24.61,0,0,648.12,49,2.29,28.92
5.03,18.26,0,0,20.83,35,1.28,9.24
10.56,18.26,6,0,252.83,41,7.18,16.22
16.22,18.26,0,0,269.81,43,16.22,16.22
20.85,18.09,0,0,4.2,34,20.85,20.85
17.89,18.09,0,0,6.33,32,14.34,20.85
20.85,18.09,0,0,0,34,20.85,20.85
8.4,18.09,0,0,6.98,26,6.2,10.54
10.95,18.09,0,0,5.47,28,10.95,10.95
5.64,18.09,0,0,6.24,28,1.15,11.61
11.28,18.09,0,0,0,28,10.95,11.61
2.58,18.09,0,0,108.31,36,1.72,3.44
7,18.09,0,0,4.1,24,0.57,13.09
3.53,18.09,0,0,350.61,42,0.81,7.96
5.97,18.09,0,0,279.97,44,2.56,12.73
19.87,18.09,0,0,73.17,31,8.6,37.44
15.03,18.09,0,0,152.59,23,3.34,22.43
8.01,18.09,0,0,526.44,13,3.67,11.48
10.05,18.09,1,0,459.57,16,5.13,15.65
6.71,18.09,0,0,776.35,28,1.81,11.52
9.22,18.09,0,0,877.28,29,7.54,10.89
4.72,18.09,0,0,854.38,28,2.07,7.54
6.66,18.09,0,0,845.22,29,2.07,12.05
4.49,18.09,0,0,767.11,29,1.72,13.78
6.05,18.09,0,0,1121.25,57,1.62,14.38
13.32,18.09,2,0,1226.49,84,3.49,20.34
8.61,18.09,0,0,1138.48,83,5.99,10.21
8.88,18.09,0,0,1154.95,84,8.15,9.61
6.57,21.68,0,0,233.76,7,2.56,10.03
4.27,22.96,0,0,35.84,10,0.81,11.81
4.61,22.96,0,0,205.66,10,1.81,10.26
4.1,22.96,0,0,129.93,5,0.57,10.26
3.85,12.58,0,0,160.73,11,0.57,5.85
10.29,28.45,9,0,3.91,6,6.33,15.77
6.33,28.45,0,0,0,6,6.33,6.33
4.64,23.87,198,0,4.14,9,0.57,10.52
3.09,28.45,0,0,0,9,3.09,3.09
1.72,28.45,0,0,3.27,7,1.72,1.72
1.5,28.45,0,0,0,6,1.28,1.72
9,28.45,23,0,2.84,6,2.92,14.38
4.12,28.45,0,0,0,4,1.81,5.41
4.14,21.68,0,0,141.7,7,3.09,5.29
8.55,28.99,0,0,222.6,32,1.81,16.86
5.94,21.68,0,0,62.45,5,4.05,8.62
1.91,28.45,8,0,255.22,20,1.28,2.36
7.85,28.99,0,0,342.58,25,6.54,8.9
9.87,28.99,0,0,257.97,31,6.97,14.95
4.88,21.68,0,0,0,4,2.43,8.11
11.18,22.27,0,0,208.31,53,8.6,15.52
4.65,21.68,0,0,545.56,7,1.28,7.25
3.24,21.68,0,0,578.82,8,1.28,5.19
11.15,21.68,0,0,290.02,2,0.81,22.96
7.22,27.67,0,0,276.49,32,1.81,12.69
9.35,21.68,0,0,217.67,3,5.76,13.88
5.96,16.26,2,0,139.16,7,4.59,8.11
15.49,17.17,0,0,10.04,35,9.07,21.14
9.65,17.17,0,0,1.69,32,1.81,23.11
9.34,17.17,0,0,11.93,30,3.34,13.81
7.25,17.17,0,0,600.98,50,6.71,7.8
3.96,16.26,23,0,319.67,12,1.28,8.52
5.36,21.68,0,0,106.27,3,1.81,9.07
8.76,21.68,0,0,91.77,4,5.19,13.63
1.5,22.94,0,0,269.72,20,1.28,1.72
6.73,22.94,0,0,143.1,15,3.34,9.75
7.17,16.26,7,0,351.09,11,5.73,8.6
3.17,16.26,12,0,301.4,9,1.15,5.73
3.15,22.94,0,0,213.71,17,0.57,5.29
2.77,16.26,4,0,351.09,11,1.28,5.73
2.58,16.26,6,0,114.39,3,1.81,3.63
9.2,16.26,4,0,198.49,5,9.07,9.33
4.23,16.26,16,0,150.12,2,1.81,9.33
5.85,16.26,11,0,489.04,9,1.81,9.46
5.09,22.94,0,0,414.48,17,1.81,6.71
4.19,22.94,0,0,376.38,18,3.24,5.65
11.14,17.3,0,0,3.77,27,3.09,22.36
14.83,16.52,0,0,0,31,12.93,16.72
12.8,16.52,0,0,5.97,37,9.4,16.72
12.03,16.52,0,0,3.87,30,11.13,12.93
11.79,17.3,0,0,5.74,31,8.15,13.43
8.41,16.52,0,0,143.12,20,2.36,18.98
15.24,16.52,0,0,94.06,21,13.88,17.44
8.49,16.52,0,0,0,18,3.67,12.67
8.6,16.52,0,0,336.67,23,5.13,13.59
13.68,18.09,0,0,744.2,38,9.61,17.78
4.49,21.68,0,0,76.47,0,1.15,8.52
7.19,21.68,0,0,27.79,4,3.85,10.57
3.49,21.68,0,0,405.86,4,0.81,6.9
5.25,21.68,0,1,297.17,-2,1.62,9.33
4.16,21.68,0,0,0,0,0,11.13
4.9,21.68,0,0,49.89,5,1.72,6.69
6.23,21.68,0,0,71.95,4,4.13,8.21
5.23,21.68,0,0,64.76,6,4.13,6.33
4.14,21.68,0,0,148.3,6,2.07,5.85
3.59,21.68,0,0,240.19,8,0.81,7.34
5.62,21.68,0,0,97.16,5,1.81,8.96
4.17,21.68,14,0,49.44,5,1.15,9.54
2.36,21.68,0,0,34.75,8,1.28,3.44
3.34,21.68,0,0,31.52,10,2.07,4.62
15.99,32.34,4,0,14.12,31,2.36,27.19
3,21.68,2,0,97.09,11,2.07,4.37
6.18,22.94,0,0,408.63,14,5.16,8.6
3.12,18.09,0,0,141.94,39,1.15,5.44
11.99,18.09,0,0,639.27,79,3.49,22.48
4.98,22.94,0,0,262.31,18,2.07,6.69
10.46,22.94,0,0,102.53,13,8.97,11.26
2.55,22.94,0,0,341.77,17,2.07,2.92
2.45,21.94,28,0,417.32,7,1.15,5.76
2.97,21.94,18,0,340.66,5,0.81,4.93
4.6,22.94,3,0,432.88,8,1.72,7.3
5.88,22.94,2,0,463.42,10,4.13,7.3
4.62,28.73,4,0,210.21,39,4.62,4.62
6.68,22.94,4,0,198.22,12,5.13,8.35
6.11,22.94,0,0,156.17,11,4.9,6.9
3.95,21.94,7,0,92.72,3,3.85,4.05
2.67,28.46,4,0,186.58,2,1.28,3.63
3.84,21.94,7,0,98.72,3,3.67,4.01
3.04,21.94,7,0,128.73,5,0.57,4.86
2.75,21.94,7,0,113.37,3,0.57,4.01
19.68,0,0,0,520.41,1007,11.03,29.93
4.35,21.68,12,0,191.99,10,1.81,6.54
7.34,21.68,0,0,236,9,4.17,9.54
4.18,21.68,0,0,222.98,12,1.81,6.69
23.58,0,0,0,663.81,1021,18.72,27.74
31.42,0,0,0,333.19,1111,21.76,47.02
10.71,19.59,0,0,194.06,18,2.87,17.92
7.75,17.11,0,0,287.77,28,5.65,9.49
6.09,17.11,0,0,298.59,29,3.09,10.34
11.34,17.11,0,0,312.08,22,4.48,17.05
13.51,17.11,0,0,419.74,21,13.07,13.95
5.92,17.11,0,0,326.95,28,0.81,15.44
7.57,17.11,0,0,269.39,23,0.57,15.86
7.22,17.11,0,0,34.72,19,1.62,16.74
12.56,17.11,0,0,206.7,20,6.54,17.2
17.86,13.84,0,0,13.17,43,7.48,36.31
14.48,13.78,0,0,375.46,59,6.71,18.6
4.44,22.94,0,0,341.6,26,2.56,5.76
5.32,22.94,3,0,296.46,20,5.19,5.44
7.71,22.94,0,0,500.6,20,7.71,7.71
4.44,18.62,1,0,610.36,16,3.34,6.31
8.21,19.21,0,0,851.91,25,4.05,20.06
6.97,16.52,0,0,0,18,1.28,13.49
3.35,21.68,0,0,270.96,7,1.81,4.9
2.87,21.68,0,0,185.47,9,0.81,4.62
5.06,18.26,0,0,139.26,31,4.48,6.17
8.77,18.26,0,0,260.46,35,7.69,10.01
4.92,18.26,0,0,308.46,38,2.07,6.33
3.64,23.24,6,0,471.92,10,1.15,5.13
2.93,23.24,0,0,48.42,8,1.62,4.05
2.81,23.24,0,0,17.85,10,0.57,5.68
3.79,23.24,0,0,30.43,11,2.56,6.2
4.25,23.24,5,0,140.62,9,1.28,8.35
5.84,23.24,6,0,19.14,8,1.62,9.81
5.44,23.24,0,0,44.63,7,2.36,8.52
3.72,23.24,3,0,8.28,7,1.15,5.99
10.84,21.55,0,0,63.17,1,4.48,18.32
6.86,22.27,0,0,70.85,42,3.09,13.78
13.12,22.94,0,0,262.82,10,9.49,16.74
5.45,21.68,0,0,235.23,3,1.28,9.07
8.27,21.68,4,0,299.71,3,4.05,14.18
8.71,21.68,0,0,255.86,12,5.73,11.69
8.3,24.31,0,0,183.7,6,2.87,13.07
3.44,24.31,4,0,534.54,23,2.29,4.01
17.93,24.31,0,0,295.67,6,16.06,19.22
8.81,24.31,0,0,260.88,5,0.57,24.19
35.23,0,0,0,74.26,1116,23.7,57.47
17.05,0,0,0,420.53,1149,12.09,23.7
28.17,0,0,0,269.08,1088,10.34,42.6
18.76,0,0,0,28.61,846,14.62,23.19
68.55,0,0,0,163.31,1177,50.51,79.68
35.42,0,0,0,334.18,910,26.95,42.67
39.47,0,0,0,0,1744,13.24,64.32
53.62,0,0,0,407.55,1763,48.85,58.38
13.82,16.52,0,0,5.4,27,10.54,17.03
8.15,16.52,0,0,317.94,35,6.54,9.76
0.93,16.52,0,0,320.33,33,0.57,1.28
7,16.52,0,0,140.28,39,2.07,11.93
9.34,22.94,7,0,124.86,9,5.99,16.42
20.09,0,0,0,398.26,1652,6.69,33.65
28.94,0,0,0,189.9,1598,6.69,43.85
38.44,16.29,0,0,0,571,18.78,60.49
23.05,0,0,0,306.08,1643,14.87,33.27
35.59,16.29,0,0,0,613,8.21,53.96
23.53,7.02,0,0,365.94,1627,3.85,37.55
24.26,0,0,0,69.02,1596,16.72,33.04
25.59,0,0,0,204.11,1627,18.29,31.43
20.75,0,0,0,210.42,1627,18.36,22.62
15.78,0,0,0,451.71,1003,11.69,21.58
17.02,0,0,0,23.51,1586,8.03,26.35
28.62,14.04,0,0,34.13,1574,1.15,43.55
12.31,0,0,0,1.61,1729,4.73,18.46
9.9,0,0,0,0,1730,9.9,9.9
6.98,26.2,1,0,648.86,16,3.09,9.75
5.32,26.2,0,0,582.74,14,0,10.21
6.3,26.2,0,0,520.3,12,1.72,15.52
4.71,26.2,0,0,770.53,22,2.92,7
3.27,26.2,5,0,699.13,25,2.29,4.62
4.23,26.2,0,0,340.27,14,0.81,15.52
4.4,26.2,0,0,269.24,16,1.81,10.46
2.04,26.2,0,0,215.42,25,0.81,3.24
3.8,26.2,0,0,187.8,19,1.15,5.76
3.12,26.2,0,0,177.83,18,1.28,5.65
6.7,26.2,0,0,84.73,16,0.57,12.93
4.4,26.2,0,0,135.75,15,1.28,10.54
9.21,26.2,0,0,184,19,6.9,11.82
11.66,26.2,0,0,169.43,19,10.34,14.18
9.47,26.2,0,0,222.46,25,8.6,10.34
7.31,26.2,0,0,91.3,15,2.29,13.42
10.17,26.2,0,0,89.37,12,2.29,17.78
10.91,26.2,0,0,38.57,16,5.29,18.93
4.06,26.2,0,0,123.51,17,1.81,10.54
3.74,26.2,0,0,182.59,18,2.36,5.29
5.88,26.2,0,0,176.73,7,2.56,11.03
12.78,26.2,0,0,187.47,8,10.88,14.65
14.56,26.2,0,0,187.47,8,12.4,16.63
11.71,26.2,0,0,222.66,7,5.19,17.81
8.26,26.2,0,0,195.22,9,5.9,10.88
9.02,26.2,0,0,203.62,11,7.09,11.26
3.65,26.2,0,0,161.88,12,1.72,7.65
3.18,26.2,0,0,186.42,13,2.92,3.44
2.42,26.2,0,0,218.32,12,1.62,3.85
4.94,26.2,0,0,162.29,11,0.57,12.73
9.17,26.2,0,0,226.98,0,4.73,12.57
16.33,26.2,0,0,6.45,3,6.17,26.35
7.75,26.2,0,0,51.39,16,1.81,15.14
11.55,26.2,0,0,5.18,19,9.61,13.49
14.72,26.2,0,0,2.81,20,12.31,18.36
13.49,26.2,0,0,0,20,13.49,13.49
8.49,26.2,0,0,64.46,6,2.36,18.32
9.21,23.12,0,0,48.49,4,0.57,23.35
13.74,20.03,0,0,661.07,12,12.63,15.05
8.87,20.03,0,0,366.66,3,5.29,15.05
11.74,23.12,0,0,574.83,13,5.73,18.38
12.94,26.2,0,0,508.81,24,1.28,24.19
7.27,26.2,0,0,512.27,21,2.87,14.59
10.13,26.2,0,0,407.77,20,2.56,19.23
8.37,26.2,0,0,320.41,21,3.34,12.73
7,26.2,0,0,407.18,24,2.29,13.24
7.12,26.2,0,0,291.38,22,4.62,11.61
6.47,26.2,0,0,285.43,29,4.9,8.68
12.36,26.2,0,0,596.28,21,4.86,19.73
13.7,26.2,0,0,698.7,6,10.34,19.59
14.46,26.2,0,0,569.11,2,8.75,20.29
11.96,26.2,0,1,689.05,2,3.49,20.06
8.48,26.2,0,0,545.55,26,2.07,14.59
11.42,26.2,0,0,566.82,31,6.41,15.41
20.8,26.2,0,0,488.65,44,5.68,30.52
19.63,26.2,0,0,345.59,50,13.81,27.92
28.14,26.2,0,0,294.09,16,19.61,36.48
15.23,26.2,0,0,88.73,11,2.07,25.6
13.48,26.2,0,0,530.77,22,8.96,17.86
6.25,26.2,0,0,194.42,13,0.57,16.05
4.77,26.2,0,0,91.8,15,0.57,10.34
6.35,26.2,0,0,291.02,24,2.07,10.34
25.07,26.2,0,0,229.06,23,16.31,35.42
3.98,26.2,0,1,261.06,1,0.57,15.82
10.2,23.12,0,1,189.43,-2,2.87,28.97
13.43,23.12,0,1,170.46,0,1.81,24.11
19.11,23.12,0,0,167.99,13,12.63,25.23
15.78,0,0,0,3.47,1725,9.46,22.54
16.72,0,0,0,0,1725,16.72,16.72
35.29,0,0,0,28.41,1727,13.09,63.11
14.38,0,0,0,26.78,1731,14.38,14.38
5,15.13,0,0,402.39,45,4.01,6.93
3.96,21.94,10,0,83.6,7,1.15,8.35
6.9,21.94,8,0,928.03,7,5.73,7.71
6.89,19.19,0,0,455.45,39,1.81,17.91
9.89,19.19,0,0,374.37,41,7.96,11.54
10.88,19.19,0,0,305.48,32,4.48,17.44
6,18.26,0,0,0,28,1.28,15.82
5.7,18.26,0,0,42.68,30,3.09,7.8
12.83,18.26,0,0,1.55,32,10.14,17.54
8.65,18.26,0,0,25.23,29,2.92,14.74
30.22,9.34,0,0,247,1001,28.12,32.54
3.7,18.18,12,0,443.35,9,1.28,5.41
12.21,18.26,0,0,14.47,27,5.41,19.48
10.07,18.26,0,0,88.29,27,0.57,18.72
12.07,18.26,0,0,0,26,2.29,25.29
11.61,18.26,0,0,6.69,31,5.19,17.92
7.13,20.03,0,0,48.8,17,3.67,9.61
11.71,20.03,0,0,108.34,18,4.17,19.53
10.16,23.12,0,0,308.46,27,1.81,18.25
9.24,23.12,0,0,260.35,12,3.44,16.3
4.24,20.03,0,0,288.07,5,1.15,10.34
8.54,20.03,0,0,430.58,6,6.54,9.81
2.65,20.03,0,0,231.61,13,0.81,4.48
4.04,20.03,0,0,501.11,15,2.92,4.62
2.36,20.03,0,0,327.07,17,2.36,2.36
5.55,23.12,0,0,79.33,7,1.28,11.76
10.22,20.03,0,0,97.94,12,2.87,15.86
9.05,20.03,0,0,193.44,21,6.54,10.01
11.66,26.2,0,1,2.55,3,0.57,26.43
9.95,26.2,0,0,0,4,8.6,11.29
10.83,20.03,0,0,0,5,1.62,27.19
13.97,20.03,0,0,103.29,15,13.07,15.44
9.72,21.28,0,0,202.67,22,1.28,27.26
16.66,22.52,0,0,145.62,10,8.03,33.55
13.61,22.52,0,0,455.4,10,4.13,20.36
8.69,20.5,0,0,562.13,39,1.15,18
8.18,23.12,0,0,559.19,54,0.57,18
9.38,20.03,0,0,190.89,15,1.15,18.72
12.68,20.03,0,0,216.84,21,6.09,20.72
7.39,20.03,0,0,310.14,21,4.37,9.8
10.29,20.03,0,0,190.03,16,5.9,13.77
11.91,20.03,0,0,165.25,16,8.21,18.93
12.3,22.52,0,0,227.22,16,1.62,18.25
9.51,13.25,0,0,242.46,20,1.15,19.49
7.8,17.89,0,0,270.36,20,7.8,7.8
9.44,22.52,0,0,251.35,18,5.13,13.2
14.26,22.52,0,0,164.56,15,5.85,25
13.75,13.25,0,0,74.15,9,9.61,18
12.4,13.25,0,0,129.23,12,6.69,20.14
8.27,19.83,0,0,4.46,4,0.81,18.49
5.21,13.25,0,0,0,6,2.36,8.05
12.08,13.25,0,0,230.31,23,1.81,23.19
7.55,13.25,0,0,471.14,48,0,13.07
12.97,13.25,0,0,120.89,12,0.81,29.6
15.6,13.25,0,0,60.24,4,4.9,21.52
16.77,13.25,0,0,83.54,5,4.13,29.6
17.99,13.25,0,0,302.81,8,3.67,27.71
14.96,13.25,0,0,498.31,38,5.99,20.29
12.39,13.25,0,0,734.38,35,1.15,22.89
19.79,13.25,0,0,865.57,36,19.06,20.51
17.44,13.25,0,0,761.98,30,7.69,30.69
15.11,19.19,0,0,318.75,38,9.24,21.03
13.14,19.19,0,0,1053.86,35,4.62,18.32
3.88,21.94,28,0,374.61,-1,2.43,6.41
5.27,21.94,169,1,262.25,-5,0.57,15.6
7,26.2,0,0,45.9,8,4.17,10.88
5.83,26.2,0,0,198.9,19,4.48,8.11
4.68,26.2,1,0,191.26,15,0.81,11.29
13.57,26.2,0,0,129.01,14,5.29,23.87
10.46,26.2,0,0,130.67,19,4.48,20.36
13.58,26.2,0,0,183.73,4,1.15,23.7
14.46,26.2,0,0,765.21,26,2.87,21.59
11.24,26.2,0,0,529.78,26,3.24,19
8.56,18.26,0,0,73.25,41,3.49,14.1
12.42,22.94,1,0,484.71,14,4.62,16.67
8.83,28.99,2,0,4.47,25,1.72,15.58
10.7,26.2,0,0,618.49,46,5.85,16.09
14.18,26.2,0,0,658.35,50,8.21,20.72
7.72,26.2,0,0,665.23,52,5.85,8.97
13.15,26.2,0,0,596.66,46,11.29,15.01
13.52,26.2,0,0,629.64,21,2.92,22.06
11.66,26.2,0,0,690.17,18,4.37,21.21
9.82,26.2,0,0,890.12,19,4.13,13
4.74,28.45,61,0,4.45,2,0.81,12.16
3.85,28.45,0,0,0,2,3.85,3.85
36.87,2.22,0,0,0,1809,3.34,88.24
27.73,0,0,0,207.5,1815,27.73,27.73
31.79,0,0,0,184.27,1794,27.73,36.26
33.81,0,0,0,200.36,1798,31.37,36.26
5.19,17.11,21,0,247.99,16,2.07,9.07
9.9,17.11,0,0,230.2,17,6.71,13.09
5.38,17.11,1,0,222.54,16,4.05,6.71
9.77,17.11,1,0,219.32,16,4.05,13.09
13.35,25.46,28,0,0,14,0,34.98
6.71,17.11,0,0,229.49,17,6.71,6.71
9,17.11,0,0,219.32,16,4.05,13.09
13.09,17.11,0,0,226.51,20,13.09,13.09
3.34,17.11,4,0,483.6,16,2.07,4.62
4.97,17.11,5,0,483.6,16,2.07,9.17
3.34,17.11,4,0,483.6,16,2.07,4.62
8.89,23.12,0,0,252.94,9,1.28,18.92
18.93,26.2,0,0,319.82,24,14.24,23.64
14.63,26.2,0,0,202.18,23,13.76,16.19
12.36,26.2,0,0,299.74,18,7.34,15.86
18.13,26.2,0,0,609.68,28,11.76,24.25
2.46,26.2,0,0,518.79,27,1.81,3.09
10.93,26.2,0,0,580.86,16,6.9,13.88
12.08,26.2,0,0,556.33,17,3.67,22.59
21.27,26.2,0,0,554.22,21,15.44,29.07
11.73,26.2,0,0,324.24,9,8.62,17.24
12.17,26.2,0,0,386.61,28,6.54,23.68
12.05,26.2,0,0,192.38,19,5.29,21.28
7.21,26.2,0,0,296.05,24,1.28,11.69
11.43,26.2,0,0,169.65,21,1.28,27.45
13.72,26.2,0,0,367.61,20,10.91,20.07
12.27,26.2,0,0,11.54,2,3.49,20.16
13.17,26.2,0,0,103.21,7,6.54,19.49
11.93,26.2,0,0,82.04,19,1.62,21.55
6.31,26.2,0,0,62.52,19,2.07,12.61
13.89,26.2,0,0,108.46,12,4.93,21.28
15.1,26.2,0,0,181.08,20,2.92,25.03
12.18,26.2,0,0,125.6,12,6.54,16.63
12.38,26.2,0,0,67.3,14,6.2,17.25
11.72,26.2,0,0,231.62,18,4.17,16.72
6.19,26.2,0,0,295.81,26,5.9,6.49
9.75,26.2,0,0,254.63,10,0.57,16.72
14.22,26.2,0,1,0,2,0.81,21.97
9.94,19.73,0,0,221.59,24,2.07,18.57
10.28,19.73,0,0,221.59,22,1.28,17.92
15.55,19.73,0,0,236.83,25,4.9,24.34
13.81,13.25,0,0,264.26,28,2.87,19.73
4.56,23.24,30,0,3.4,6,0.57,9.61
4.86,23.24,0,0,0,10,4.86,4.86
3.35,23.24,0,0,0,8,2.56,4.13
5.53,23.24,0,0,170.91,6,2.92,9.61
5.85,23.24,3,0,0,2,5.85,5.85
3.75,22.96,0,0,25.9,9,3.44,4.05
7.54,22.96,0,0,124.67,15,5.19,11.26
2.53,22.96,0,0,23.14,11,1.72,3.44
1.59,28.45,8,0,329.44,10,0.57,2.56
5.48,24.31,0,0,118.65,8,2.87,7.8
8.24,24.31,0,0,54.74,6,3.44,9.75
2.24,24.31,2,0,776.38,23,1.15,3.34
1.3,24.31,7,0,406.36,25,0.81,1.81
5.14,24.31,6,0,180.11,12,4.05,6.97
5.84,24.31,0,0,120.13,8,4.05,7.8
4.2,24.31,5,0,650.62,25,1.28,6.71
